24,131,0,10/06/2016,01:54:51,80006588,00IPP350  ,          
24,500,0,10/06/2016,01:48:41,71087717,00IPP350  ,          
24,501,0,10/06/2016,01:48:42,80062467,00IPP350  ,          
26,131,0,09/06/2016,20:40:34,71086470,00IPP350  ,          
26,132,0,09/06/2016,20:40:32,80006654,00IPP350  ,          
26,133,0,09/06/2016,10:53:22,80078012,00IPP350  ,          
26,134,0,09/06/2016,20:40:45,71015215,00IPP350  ,          
26,135,0,09/06/2016,20:40:44,71037190,00IPP350  ,          
28,131,0,01/07/2016,01:23:52,80061535,00IPP350  ,          
28,132,0,01/07/2016,01:24:39,80061427,00IPP350  ,          
28,133,0,01/07/2016,01:24:10,71078361,00IPP350  ,          
28,134,0,01/07/2016,01:24:47,70997152,00IPP350  ,          
28,135,0,01/07/2016,01:23:55,80061450,00IPP350  ,          
28,136,0,01/07/2016,01:24:42,80061531,00IPP350  ,          
28,137,0,01/07/2016,01:24:05,70996770,00IPP350  ,          
28,138,0,01/07/2016,01:24:39,80061680,00IPP350  ,          
29,131,0,03/06/2016,02:01:04,81644955,00IPP350  ,          
29,132,0,03/06/2016,02:01:02,71435977,00IPP350  ,          
29,133,0,03/06/2016,02:01:17,71011318,00IPP350  ,          
29,134,0,03/06/2016,01:58:51,80015316,00IPP350  ,          
29,135,0,03/06/2016,02:01:14,80007396,00IPP350  ,          
29,136,0,03/06/2016,02:01:01,71077254,00IPP350  ,          
29,137,0,03/06/2016,02:02:14,71033611,00IPP350  ,          
29,138,0,03/06/2016,02:01:06,71087035,00IPP350  ,          
29,139,0,03/06/2016,01:58:58,71030776,00IPP350  ,          
29,140,0,03/06/2016,01:58:46,71255757,00IPP350  ,          
29,141,0,03/06/2016,02:01:06,71038303,00IPP350  ,          
29,142,0,03/06/2016,09:59:41,71038710,00IPP350  ,          
29,143,0,03/06/2016,02:01:05,71160598,00IPP350  ,          
29,146,0,03/06/2016,01:56:16,70720488,00IPP350  ,          
29,501,0,03/06/2016,01:49:01,71037813,00IPP350  ,          
30,131,0,09/09/2016,16:38:52,71084568,00IPP350  ,          
30,500,0,09/06/2016,01:43:43,71087853,00IPP350  ,          
30,501,0,09/08/2016,17:47:51,71255528,00IPP350  ,          
31,132,0,07/07/2016,02:03:17,71038669,00IPP350  ,          
31,133,0,07/07/2016,02:03:19,71012891,00IPP350  ,          
31,134,0,07/07/2016,02:02:53,71012817,00IPP350  ,          
31,136,0,07/07/2016,02:05:20,71032479,00IPP350  ,          
31,137,0,07/07/2016,02:03:15,71039645,00IPP350  ,          
31,138,0,07/07/2016,02:02:53,71084893,00IPP350  ,          
31,139,0,07/07/2016,02:04:22,70805114,00IPP350  ,          
31,140,0,07/07/2016,02:02:52,71087789,00IPP350  ,          
31,141,0,07/07/2016,02:03:15,80021278,00IPP350  ,          
31,142,0,07/07/2016,02:03:20,81169614,00IPP350  ,          
31,143,0,07/07/2016,02:02:53,70805680,00IPP350  ,          
31,144,0,06/09/2016,14:41:28,70997391,00IPP350  ,          
31,145,0,07/07/2016,02:03:16,71036586,00IPP350  ,          
31,146,0,07/07/2016,02:02:52,81645304,00IPP350  ,          
31,147,0,07/07/2016,02:05:13,71013001,00IPP350  ,          
31,148,0,07/07/2016,02:02:53,71130598,00IPP350  ,          
31,149,0,07/07/2016,02:05:20,71082042,00IPP350  ,          
31,150,0,07/07/2016,02:05:04,71013199,00IPP350  ,          
31,151,0,07/07/2016,02:02:54,71012801,00IPP350  ,          
31,152,0,07/07/2016,02:02:54,71085590,00IPP350  ,          
31,153,0,07/07/2016,02:05:06,71015324,00IPP350  ,          
31,154,0,07/07/2016,02:03:16,71015105,00IPP350  ,          
31,156,0,07/07/2016,02:05:04,71010823,00IPP350  ,          
31,157,0,07/07/2016,02:06:32,71014142,00IPP350  ,          
31,187,0,07/07/2016,02:02:54,71078496,00IPP350  ,          
31,188,0,07/07/2016,02:04:22,70805429,00IPP350  ,          
31,501,0,07/07/2016,01:40:23,71051620,00IPP350  ,          
32,131,0,09/06/2016,01:31:59,70808784,00IPP350  ,          
32,132,0,08/07/2016,14:23:45,80061332,00IPP350  ,          
32,133,0,08/07/2016,14:27:25,70722478,00IPP350  ,          
32,134,0,09/06/2016,01:32:55,71157324,00IPP350  ,          
32,135,0,09/06/2016,01:31:58,71131120,00IPP350  ,          
32,136,0,09/06/2016,01:33:05,71157894,00IPP350  ,          
32,137,0,09/06/2016,01:33:13,80077390,00IPP350  ,          
32,139,0,09/06/2016,01:31:55,71131290,00IPP350  ,          
32,140,0,09/06/2016,01:29:19,71257016,00IPP350  ,          
32,141,0,09/06/2016,01:33:11,71131259,00IPP350  ,          
33,131,0,09/06/2016,02:01:08,71037798,00IPP350  ,          
33,132,0,09/06/2016,01:58:02,80061199,00IPP350  ,          
33,134,0,09/06/2016,01:57:59,70807925,00IPP350  ,          
33,135,0,09/06/2016,01:59:34,71085256,00IPP350  ,          
33,136,0,09/06/2016,01:59:16,71040056,00IPP350  ,          
33,137,0,09/06/2016,01:57:26,80881838,00IPP350  ,          
33,138,0,09/06/2016,02:02:56,80006177,00IPP350  ,          
33,140,0,09/06/2016,01:57:59,71014248,00IPP350  ,          
33,501,0,09/06/2016,01:51:49,80061057,00IPP350  ,          
34,131,0,09/06/2016,01:17:32,80061311,00IPP350  ,          
34,132,0,09/06/2016,01:17:46,71017274,00IPP350  ,          
34,133,0,09/06/2016,01:17:58,80061597,00IPP350  ,          
35,131,0,22/07/2016,01:20:17,80122614,00IPP350  ,          
35,132,0,22/07/2016,01:20:28,71010911,00IPP350  ,          
35,133,0,22/07/2016,01:21:29,70637034,00IPP350  ,          
35,135,0,22/07/2016,01:20:16,70997189,00IPP350  ,          
35,137,0,22/07/2016,12:47:21,71079674,00IPP350  ,          
35,138,0,22/07/2016,01:20:48,71013076,00IPP350  ,          
35,140,0,22/07/2016,01:20:33,71031434,00IPP350  ,          
35,141,0,22/07/2016,01:20:32,71076977,00IPP350  ,          
35,142,0,22/07/2016,01:20:19,70997120,00IPP350  ,          
35,143,0,22/07/2016,01:20:44,71012869,00IPP350  ,          
35,144,0,22/07/2016,01:20:34,71434996,00IPP350  ,          
35,147,0,22/07/2016,01:21:29,71037754,00IPP350  ,          
35,148,0,22/07/2016,01:21:29,71133833,00IPP350  ,          
35,150,0,22/07/2016,01:20:34,71081401,00IPP350  ,          
35,152,0,22/07/2016,01:24:49,71012738,00IPP350  ,          
35,185,0,22/07/2016,12:45:14,71031041,00IPP350  ,          
35,501,0,22/07/2016,01:16:33,80006199,00IPP350  ,          
35,801,0,22/07/2016,01:22:02,80001593,00IPP350  ,          
35,802,0,22/07/2016,01:18:19,71077333,00IPP350  ,          
35,803,0,22/07/2016,01:21:15,71014276,00IPP350  ,          
35,804,0,22/07/2016,01:21:17,70723203,00IPP350  ,          
36,131,0,11/07/2016,07:45:02,71256814,00IPP350  ,          
36,132,0,09/06/2016,10:45:59,71087390,00IPP350  ,          
36,133,0,09/06/2016,01:20:48,71256941,00IPP350  ,          
36,134,0,09/07/2016,15:06:18,80078207,00IPP350  ,          
37,131,0,30/06/2016,01:20:04,71044653,00IPP350  ,          
37,133,0,30/06/2016,01:19:44,71081113,00IPP350  ,          
37,134,0,30/06/2016,01:17:47,71018685,00IPP350  ,          
37,135,0,30/06/2016,01:19:48,80000787,00IPP350  ,          
37,136,0,30/06/2016,01:19:43,70721895,00IPP350  ,          
37,137,0,30/06/2016,01:31:00,70784926,00IPP350  ,          
37,138,0,30/06/2016,01:19:48,70808805,00IPP350  ,          
37,139,0,30/06/2016,01:19:48,71087212,00IPP350  ,          
